Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
David Roddy,Grizzlies,"DEC 08, 2023",MEM vs. MIN,L,25,6,11,54.5%,1,4,25.0%,0,0,0.0%,0,3,3,0,0,0,0,0,13,-11
David Roddy,Grizzlies,"DEC 06, 2023",MEM @ DET,W,22,1,3,33.3%,1,2,50.0%,1,2,50.0%,1,5,6,1,2,0,3,1,4,-5
David Roddy,Grizzlies,"DEC 02, 2023",MEM @ PHX,L,30,3,7,42.9%,2,3,66.7%,0,0,0.0%,2,4,6,1,1,0,1,2,8,-10
David Roddy,Grizzlies,"DEC 01, 2023",MEM @ DAL,W,24,2,9,22.2%,0,3,0.0%,2,2,100.0%,1,5,6,3,1,1,1,2,6,12
David Roddy,Grizzlies,"NOV 29, 2023",MEM vs. UTA,W,25,7,11,63.6%,5,9,55.6%,0,0,0.0%,1,5,6,1,0,0,0,2,19,0
David Roddy,Grizzlies,"NOV 26, 2023",MEM vs. MIN,L,28,4,9,44.4%,2,5,40.0%,1,1,100.0%,2,2,4,2,0,0,1,2,11,-5
David Roddy,Grizzlies,"NOV 24, 2023",MEM vs. PHX,L,27,5,9,55.6%,2,4,50.0%,2,3,66.7%,0,4,4,0,2,1,2,0,14,-15
David Roddy,Grizzlies,"NOV 22, 2023",MEM @ HOU,L,22,2,7,28.6%,0,1,0.0%,0,0,0.0%,0,6,6,1,0,0,2,0,4,-5
David Roddy,Grizzlies,"NOV 19, 2023",MEM vs. BOS,L,20,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,2,2,0,0,0,0,0,0,-3
David Roddy,Grizzlies,"NOV 18, 2023",MEM @ SAS,W,26,0,5,0.0%,0,3,0.0%,0,2,0.0%,2,2,4,1,2,0,1,1,0,16
David Roddy,Grizzlies,"NOV 14, 2023",MEM @ LAL,L,31,6,17,35.3%,2,8,25.0%,3,4,75.0%,1,2,3,3,2,2,0,2,17,-7
David Roddy,Grizzlies,"NOV 12, 2023",MEM @ LAC,W,21,4,7,57.1%,0,1,0.0%,0,0,0.0%,4,2,6,0,1,1,0,1,8,-5
David Roddy,Grizzlies,"NOV 10, 2023",MEM vs. UTA,L,19,3,9,33.3%,1,5,20.0%,0,0,0.0%,1,2,3,0,0,0,2,1,7,-6
David Roddy,Grizzlies,"NOV 08, 2023",MEM vs. MIA,L,13,1,2,50.0%,0,0,0.0%,2,2,100.0%,2,1,3,0,1,0,2,2,4,10
David Roddy,Grizzlies,"NOV 05, 2023",MEM @ POR,W,13,2,5,40.0%,0,1,0.0%,0,0,0.0%,0,2,2,0,1,0,0,1,4,5
David Roddy,Grizzlies,"NOV 03, 2023",MEM @ POR,L,32,8,14,57.1%,0,4,0.0%,0,0,0.0%,1,2,3,0,0,0,0,4,16,-13
David Roddy,Grizzlies,"NOV 01, 2023",MEM @ UTA,L,24,4,8,50.0%,1,3,33.3%,0,0,0.0%,1,2,3,1,0,1,1,1,9,-17
David Roddy,Grizzlies,"OCT 30, 2023",MEM vs. DAL,L,29,4,8,50.0%,0,1,0.0%,1,2,50.0%,1,4,5,2,0,1,0,2,9,-2
David Roddy,Grizzlies,"OCT 28, 2023",MEM @ WAS,L,24,5,8,62.5%,3,4,75.0%,1,1,100.0%,0,6,6,2,0,1,1,3,14,0
David Roddy,Grizzlies,"OCT 27, 2023",MEM vs. DEN,L,15,0,4,0.0%,0,2,0.0%,0,0,0.0%,0,2,2,2,1,0,2,3,0,-8
David Roddy,Grizzlies,"OCT 25, 2023",MEM vs. NOP,L,28,4,7,57.1%,1,3,33.3%,0,0,0.0%,1,4,5,2,0,0,1,2,9,-3
David Roddy - Average,Average,,,,22.0,2.8,7.1,34.2%,0.9,3.2,20.7%,0.9,1.3,36.2%,0.8,2.8,3.6,1.2,0.5,0.3,0.9,1.2,7.5,-3.0
Ryan Rollins,Wizards,"DEC 27, 2023",WAS vs. TOR,L,6,1,3,33.3%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,2,-4
Ryan Rollins,Wizards,"DEC 22, 2023",WAS @ GSW,L,11,3,4,75.0%,1,1,100.0%,0,1,0.0%,0,1,1,1,0,1,0,1,7,10
Ryan Rollins,Wizards,"NOV 20, 2023",WAS vs. MIL,L,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,2
Ryan Rollins,Wizards,"NOV 15, 2023",WAS vs. DAL,L,2,1,1,100.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,2,5
Ryan Rollins,Wizards,"NOV 08, 2023",WAS @ CHA,W,3,1,1,100.0%,0,0,0.0%,1,1,100.0%,0,0,0,0,2,0,0,0,3,-2
Ryan Rollins,Wizards,"NOV 06, 2023",WAS @ PHI,L,10,3,5,60.0%,0,1,0.0%,0,0,0.0%,1,4,5,3,2,0,5,2,6,1
Ryan Rollins,Wizards,"NOV 03, 2023",WAS @ MIA,L,7,2,4,50.0%,1,1,100.0%,2,3,66.7%,0,1,1,2,0,1,0,1,7,15
Ryan Rollins,Wizards,"NOV 01, 2023",WAS @ ATL,L,7,2,2,100.0%,0,0,0.0%,2,2,100.0%,0,0,0,1,0,1,0,2,6,17
Ryan Rollins,Wizards,"OCT 30, 2023",WAS vs. BOS,L,12,0,2,0.0%,0,0,0.0%,7,8,87.5%,1,0,1,3,4,0,1,1,7,14
Ryan Rollins,Wizards,"OCT 25, 2023",WAS @ IND,L,6,0,3,0.0%,0,0,0.0%,1,2,50.0%,0,3,3,1,0,0,1,0,1,-1
Ryan Rollins - Average,Average,,,,6.5,1.3,2.5,51.8%,0.2,0.3,20.0%,1.3,1.7,40.4%,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,5.7
Derrick Rose,Grizzlies,"JAN 02, 2024",MEM vs. SAS,W,9,2,4,50.0%,0,1,0.0%,0,0,0.0%,0,0,0,2,0,0,0,0,4,1
Derrick Rose,Grizzlies,"DEC 31, 2023",MEM vs. SAC,L,12,1,3,33.3%,0,0,0.0%,0,0,0.0%,0,0,0,3,0,0,1,0,2,-16
Derrick Rose,Grizzlies,"DEC 15, 2023",MEM vs. HOU,L,9,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,1,1,2,0,0,0,0,3,11
Derrick Rose,Grizzlies,"DEC 13, 2023",MEM @ HOU,L,31,7,14,50.0%,1,4,25.0%,4,4,100.0%,1,3,4,6,0,1,1,4,19,-14
Derrick Rose,Grizzlies,"DEC 11, 2023",MEM vs. DAL,L,17,2,7,28.6%,1,3,33.3%,2,2,100.0%,0,3,3,4,0,0,2,1,7,-10
Derrick Rose,Grizzlies,"DEC 08, 2023",MEM vs. MIN,L,22,2,7,28.6%,0,1,0.0%,2,2,100.0%,0,1,1,7,0,0,1,1,6,-8
Derrick Rose,Grizzlies,"DEC 06, 2023",MEM @ DET,W,15,2,7,28.6%,0,1,0.0%,0,0,0.0%,0,1,1,2,2,0,5,1,4,2
Derrick Rose,Grizzlies,"DEC 01, 2023",MEM @ DAL,W,20,3,7,42.9%,0,2,0.0%,0,0,0.0%,0,2,2,3,1,0,1,3,6,21
Derrick Rose,Grizzlies,"NOV 29, 2023",MEM vs. UTA,W,27,7,11,63.6%,0,3,0.0%,0,0,0.0%,0,4,4,9,0,0,1,2,14,20
Derrick Rose,Grizzlies,"NOV 26, 2023",MEM vs. MIN,L,20,5,12,41.7%,0,2,0.0%,2,2,100.0%,2,0,2,4,1,0,1,2,12,-3
Derrick Rose,Grizzlies,"NOV 24, 2023",MEM vs. PHX,L,22,8,9,88.9%,1,1,100.0%,0,0,0.0%,0,2,2,1,1,0,1,0,17,-10
Derrick Rose,Grizzlies,"NOV 22, 2023",MEM @ HOU,L,16,1,3,33.3%,1,2,50.0%,4,4,100.0%,0,1,1,2,0,0,2,0,7,-3
Derrick Rose,Grizzlies,"NOV 18, 2023",MEM @ SAS,W,14,3,4,75.0%,1,1,100.0%,2,3,66.7%,0,1,1,1,0,0,0,1,9,5
Derrick Rose,Grizzlies,"OCT 30, 2023",MEM vs. DAL,L,14,0,4,0.0%,0,1,0.0%,1,2,50.0%,0,1,1,0,0,0,0,1,1,-18
Derrick Rose,Grizzlies,"OCT 28, 2023",MEM @ WAS,L,18,3,8,37.5%,1,2,50.0%,0,0,0.0%,1,0,1,5,1,1,3,0,7,9
Derrick Rose,Grizzlies,"OCT 27, 2023",MEM vs. DEN,L,22,6,14,42.9%,2,3,66.7%,2,2,100.0%,2,2,4,3,1,0,3,2,16,-1
Derrick Rose,Grizzlies,"OCT 25, 2023",MEM vs. NOP,L,16,3,11,27.3%,2,4,50.0%,0,0,0.0%,1,1,2,3,0,0,0,0,8,-10
Derrick Rose - Average,Average,,,,17.9,3.3,7.5,41.5%,0.6,1.9,30.9%,1.1,1.2,42.2%,0.4,1.4,1.8,3.4,0.4,0.1,1.3,1.1,8.4,-1.4
Terry Rozier,Hornets,"JAN 02, 2024",CHA @ SAC,W,36,13,24,54.2%,3,11,27.3%,5,6,83.3%,0,3,3,6,1,2,2,3,34,-1
Terry Rozier,Hornets,"DEC 29, 2023",CHA @ PHX,L,39,14,22,63.6%,8,12,66.7%,6,6,100.0%,1,3,4,8,1,0,0,0,42,-1
Terry Rozier,Hornets,"DEC 28, 2023",CHA @ LAL,L,32,5,14,35.7%,1,3,33.3%,7,9,77.8%,0,6,6,8,1,0,4,0,18,-32
Terry Rozier,Hornets,"DEC 26, 2023",CHA @ LAC,L,39,8,23,34.8%,1,8,12.5%,1,3,33.3%,0,4,4,7,1,0,4,2,18,0
Terry Rozier,Hornets,"DEC 20, 2023",CHA @ IND,L,35,10,26,38.5%,2,10,20.0%,3,3,100.0%,2,7,9,7,1,0,1,0,25,-21
Terry Rozier,Hornets,"DEC 18, 2023",CHA @ TOR,L,32,9,20,45.0%,2,8,25.0%,2,2,100.0%,1,2,3,7,3,1,3,4,22,-3
Terry Rozier,Hornets,"DEC 16, 2023",CHA vs. PHI,L,20,3,10,30.0%,0,5,0.0%,0,0,0.0%,1,1,2,2,0,0,2,2,6,-38
Terry Rozier,Hornets,"DEC 15, 2023",CHA vs. NOP,L,39,11,25,44.0%,4,11,36.4%,4,4,100.0%,0,4,4,6,3,0,2,0,30,-10
Terry Rozier,Hornets,"DEC 13, 2023",CHA @ MIA,L,37,10,14,71.4%,5,6,83.3%,3,3,100.0%,0,3,3,7,4,1,1,2,28,-15
Terry Rozier,Hornets,"DEC 11, 2023",CHA vs. MIA,L,39,10,17,58.8%,8,13,61.5%,6,7,85.7%,1,1,2,13,0,0,3,4,34,4
Terry Rozier,Hornets,"DEC 08, 2023",CHA vs. TOR,W,40,7,15,46.7%,2,5,40.0%,5,5,100.0%,0,2,2,13,0,0,2,5,21,5
Terry Rozier,Hornets,"DEC 06, 2023",CHA @ CHI,L,40,10,24,41.7%,1,11,9.1%,4,4,100.0%,1,4,5,7,1,2,2,4,25,-11
Terry Rozier,Hornets,"DEC 02, 2023",CHA vs. MIN,L,35,8,20,40.0%,3,7,42.9%,4,5,80.0%,1,5,6,7,2,0,1,4,23,-6
Terry Rozier,Hornets,"NOV 30, 2023",CHA @ BKN,W,40,13,25,52.0%,7,9,77.8%,4,4,100.0%,0,4,4,13,2,0,3,1,37,2
Terry Rozier,Hornets,"NOV 28, 2023",CHA @ NYK,L,33,5,16,31.3%,0,3,0.0%,1,1,100.0%,0,2,2,5,1,0,3,0,11,-10
Terry Rozier,Hornets,"NOV 26, 2023",CHA @ ORL,L,37,9,15,60.0%,2,4,50.0%,2,4,50.0%,0,1,1,9,1,1,5,4,22,-10
Terry Rozier,Hornets,"NOV 04, 2023",CHA @ IND,W,31,7,14,50.0%,3,5,60.0%,5,5,100.0%,0,6,6,3,0,1,0,0,22,0
Terry Rozier,Hornets,"NOV 01, 2023",CHA @ HOU,L,38,10,21,47.6%,1,6,16.7%,0,0,0.0%,2,1,3,6,1,0,4,0,21,-1
Terry Rozier,Hornets,"OCT 30, 2023",CHA vs. BKN,L,41,10,19,52.6%,2,6,33.3%,1,1,100.0%,0,3,3,9,1,1,2,2,23,-13
Terry Rozier,Hornets,"OCT 27, 2023",CHA vs. DET,L,35,8,20,40.0%,0,7,0.0%,4,4,100.0%,1,2,3,1,1,0,2,0,20,-11
Terry Rozier,Hornets,"OCT 25, 2023",CHA vs. ATL,W,34,7,16,43.8%,2,7,28.6%,8,12,66.7%,1,4,5,6,0,0,3,2,24,14
Terry Rozier - Average,Average,,,,35.8,8.9,19.0,46.7%,2.7,7.5,34.5%,3.6,4.2,79.8%,0.6,3.2,3.8,7.1,1.2,0.4,2.3,1.9,24.1,-7.5
Rayan Rupert,Trail Blazers,"DEC 23, 2023",POR @ GSW,L,5,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,2,0,0,0,0,0,-1
Rayan Rupert,Trail Blazers,"NOV 22, 2023",POR vs. UTA,W,6,0,2,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-14
Rayan Rupert,Trail Blazers,"NOV 21, 2023",POR @ PHX,L,2,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,1,1,0,0,0,0,3
Rayan Rupert,Trail Blazers,"NOV 19, 2023",POR vs. OKC,L,12,1,5,20.0%,1,3,33.3%,1,2,50.0%,1,0,1,1,1,0,1,0,4,-8
Rayan Rupert,Trail Blazers,"NOV 15, 2023",POR vs. CLE,L,3,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,1,1,0,0
Rayan Rupert,Trail Blazers,"NOV 14, 2023",POR @ UTA,L,3,0,2,0.0%,0,0,0.0%,1,2,50.0%,0,0,0,0,0,0,0,0,1,-1
Rayan Rupert,Trail Blazers,"OCT 29, 2023",POR @ PHI,L,5,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-7
Rayan Rupert,Trail Blazers,"OCT 25, 2023",POR @ LAC,L,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,3
Rayan Rupert - Average,Average,,,,4.8,0.1,1.6,2.5%,0.1,0.8,4.2%,0.2,0.5,12.5%,0.1,0.0,0.1,0.5,0.2,0.0,0.2,0.1,0.6,-3.1
D'Angelo Russell,Lakers,"DEC 30, 2023",LAL @ MIN,L,20,1,4,25.0%,0,1,0.0%,3,4,75.0%,0,1,1,3,0,0,1,1,5,-19
D'Angelo Russell,Lakers,"DEC 28, 2023",LAL vs. CHA,W,29,5,10,50.0%,4,7,57.1%,2,2,100.0%,0,3,3,9,0,0,1,3,16,18
D'Angelo Russell,Lakers,"DEC 25, 2023",LAL vs. BOS,L,18,4,6,66.7%,0,1,0.0%,0,0,0.0%,0,1,1,6,1,0,2,1,8,-3
D'Angelo Russell,Lakers,"DEC 23, 2023",LAL @ OKC,W,17,5,9,55.6%,3,6,50.0%,2,3,66.7%,0,1,1,3,0,0,1,1,15,0
D'Angelo Russell,Lakers,"DEC 21, 2023",LAL @ MIN,L,38,7,19,36.8%,2,6,33.3%,1,1,100.0%,0,4,4,8,2,3,4,1,17,-4
D'Angelo Russell,Lakers,"DEC 20, 2023",LAL @ CHI,L,28,1,6,16.7%,0,4,0.0%,0,0,0.0%,0,1,1,2,0,0,1,2,2,3
D'Angelo Russell,Lakers,"DEC 18, 2023",LAL vs. NYK,L,28,3,10,30.0%,3,6,50.0%,0,0,0.0%,0,3,3,4,1,0,0,1,9,-4
D'Angelo Russell,Lakers,"DEC 13, 2023",LAL @ SAS,W,33,6,13,46.2%,0,4,0.0%,0,1,0.0%,0,3,3,10,3,0,3,4,12,-6
D'Angelo Russell,Lakers,"DEC 12, 2023",LAL @ DAL,L,25,3,9,33.3%,1,4,25.0%,0,0,0.0%,0,2,2,7,0,0,2,4,7,-6
D'Angelo Russell,Lakers,"DEC 07, 2023",LAL vs. NOP,W,22,6,10,60.0%,2,5,40.0%,0,0,0.0%,0,3,3,1,1,0,4,1,14,23
D'Angelo Russell,Lakers,"DEC 05, 2023",LAL vs. PHX,W,24,3,11,27.3%,2,6,33.3%,0,0,0.0%,1,0,1,5,0,0,0,2,8,-7
D'Angelo Russell,Lakers,"DEC 02, 2023",LAL vs. HOU,W,26,4,10,40.0%,1,5,20.0%,0,0,0.0%,0,2,2,7,5,0,0,2,9,8
D'Angelo Russell,Lakers,"NOV 30, 2023",LAL @ OKC,L,32,6,13,46.2%,2,5,40.0%,2,2,100.0%,1,2,3,10,1,0,2,3,16,-4
D'Angelo Russell,Lakers,"NOV 29, 2023",LAL @ DET,W,34,13,17,76.5%,5,7,71.4%,4,5,80.0%,0,4,4,9,1,2,3,0,35,31
D'Angelo Russell,Lakers,"NOV 27, 2023",LAL @ PHI,L,24,5,10,50.0%,1,2,50.0%,1,2,50.0%,0,2,2,7,0,0,0,0,12,-8
D'Angelo Russell,Lakers,"NOV 25, 2023",LAL @ CLE,W,32,4,12,33.3%,2,6,33.3%,0,0,0.0%,0,5,5,5,2,0,4,3,10,3
D'Angelo Russell,Lakers,"NOV 22, 2023",LAL vs. DAL,L,24,5,11,45.5%,2,4,50.0%,3,3,100.0%,0,3,3,5,0,1,1,1,15,1
D'Angelo Russell,Lakers,"NOV 21, 2023",LAL vs. UTA,W,26,7,9,77.8%,3,4,75.0%,3,5,60.0%,0,3,3,8,0,1,0,2,20,30
D'Angelo Russell,Lakers,"NOV 19, 2023",LAL vs. HOU,W,24,1,8,12.5%,1,5,20.0%,1,2,50.0%,0,5,5,2,3,0,3,1,4,-7
D'Angelo Russell,Lakers,"NOV 17, 2023",LAL @ POR,W,29,5,10,50.0%,4,7,57.1%,0,1,0.0%,1,2,3,6,0,0,4,1,14,2
D'Angelo Russell,Lakers,"NOV 15, 2023",LAL vs. SAC,L,35,12,20,60.0%,4,6,66.7%,0,0,0.0%,3,2,5,5,0,1,2,3,28,-13
D'Angelo Russell,Lakers,"NOV 14, 2023",LAL vs. MEM,W,27,8,12,66.7%,6,8,75.0%,2,3,66.7%,0,3,3,5,0,0,0,0,24,25
D'Angelo Russell,Lakers,"NOV 12, 2023",LAL vs. POR,W,32,5,14,35.7%,0,3,0.0%,1,2,50.0%,1,4,5,11,1,0,1,2,11,4
D'Angelo Russell,Lakers,"NOV 10, 2023",LAL @ PHX,W,29,6,12,50.0%,0,3,0.0%,7,9,77.8%,0,3,3,9,0,1,1,4,19,1
D'Angelo Russell,Lakers,"NOV 08, 2023",LAL @ HOU,L,28,9,18,50.0%,4,7,57.1%,0,0,0.0%,0,2,2,4,0,3,1,1,22,-18
D'Angelo Russell,Lakers,"NOV 06, 2023",LAL @ MIA,L,29,6,10,60.0%,1,3,33.3%,0,0,0.0%,0,4,4,6,0,1,3,2,13,-4
D'Angelo Russell,Lakers,"NOV 04, 2023",LAL @ ORL,L,35,4,17,23.5%,1,10,10.0%,2,2,100.0%,2,2,4,4,0,0,1,2,11,-17
D'Angelo Russell,Lakers,"NOV 01, 2023",LAL vs. LAC,W,36,10,19,52.6%,3,7,42.9%,4,4,100.0%,0,2,2,6,0,0,3,2,27,3
D'Angelo Russell,Lakers,"OCT 30, 2023",LAL vs. ORL,W,36,10,14,71.4%,3,6,50.0%,5,5,100.0%,0,2,2,8,1,1,3,4,28,7
D'Angelo Russell,Lakers,"OCT 29, 2023",LAL @ SAC,L,41,5,13,38.5%,1,5,20.0%,6,7,85.7%,0,3,3,9,0,0,0,4,17,-7
D'Angelo Russell,Lakers,"OCT 26, 2023",LAL vs. PHX,W,33,6,16,37.5%,1,7,14.3%,1,1,100.0%,0,4,4,5,2,1,3,2,14,8
D'Angelo Russell,Lakers,"OCT 24, 2023",LAL @ DEN,L,36,4,12,33.3%,2,5,40.0%,1,2,50.0%,0,4,4,7,1,0,3,3,11,1
D'Angelo Russell - Average,Average,,,,29.1,5.6,12.0,45.6%,2.0,5.2,34.8%,1.6,2.1,47.2%,0.3,2.7,2.9,6.1,0.8,0.5,1.8,2.0,14.8,1.3
Matt Ryan,Pelicans,"NOV 18, 2023",NOP vs. MIN,L,27,3,5,60.0%,3,4,75.0%,1,1,100.0%,0,3,3,1,1,0,3,1,10,1
Matt Ryan,Pelicans,"NOV 17, 2023",NOP vs. DEN,W,19,3,7,42.9%,3,5,60.0%,0,1,0.0%,0,0,0,0,0,0,0,0,9,8
Matt Ryan,Pelicans,"NOV 14, 2023",NOP vs. DAL,W,20,2,7,28.6%,2,5,40.0%,0,0,0.0%,0,2,2,0,1,0,0,0,6,17
Matt Ryan,Pelicans,"NOV 12, 2023",NOP vs. DAL,L,27,5,7,71.4%,4,6,66.7%,0,0,0.0%,3,3,6,2,0,0,0,3,14,0
Matt Ryan,Pelicans,"NOV 10, 2023",NOP @ HOU,L,16,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,2,2,0,1,0,1,2,0,-9
Matt Ryan,Pelicans,"NOV 08, 2023",NOP @ MIN,L,26,2,5,40.0%,2,4,50.0%,6,6,100.0%,0,4,4,1,0,0,5,4,12,-4
Matt Ryan,Pelicans,"NOV 06, 2023",NOP @ DEN,L,25,5,8,62.5%,4,6,66.7%,3,3,100.0%,0,0,0,1,0,0,0,3,17,-4
Matt Ryan,Pelicans,"NOV 04, 2023",NOP vs. ATL,L,17,1,4,25.0%,0,3,0.0%,2,2,100.0%,1,1,2,1,0,0,1,2,4,-5
Matt Ryan,Pelicans,"NOV 02, 2023",NOP vs. DET,W,35,7,10,70.0%,6,8,75.0%,0,0,0.0%,0,2,2,2,0,0,3,0,20,16
Matt Ryan,Pelicans,"NOV 01, 2023",NOP @ OKC,W,20,2,6,33.3%,1,5,20.0%,0,0,0.0%,0,3,3,0,0,0,1,2,5,-3
Matt Ryan,Pelicans,"OCT 30, 2023",NOP vs. GSW,L,27,4,9,44.4%,3,7,42.9%,1,1,100.0%,1,1,2,2,1,0,2,2,12,-17
Matt Ryan,Pelicans,"OCT 28, 2023",NOP vs. NYK,W,26,1,8,12.5%,1,8,12.5%,0,0,0.0%,0,3,3,3,1,1,0,3,3,8
Matt Ryan,Pelicans,"OCT 25, 2023",NOP @ MEM,W,14,3,6,50.0%,3,6,50.0%,0,0,0.0%,0,1,1,1,0,0,0,2,9,20
Matt Ryan - Average,Average,,,,23.0,2.9,6.4,41.6%,2.5,5.2,43.0%,1.0,1.1,38.5%,0.4,1.9,2.3,1.1,0.4,0.1,1.2,1.8,9.3,2.2
Domantas Sabonis,Kings,"JAN 03, 2024",SAC vs. ORL,W,45,8,14,57.1%,0,0,0.0%,6,9,66.7%,6,17,23,12,2,1,6,2,22,10
Domantas Sabonis,Kings,"JAN 02, 2024",SAC vs. CHA,L,35,11,21,52.4%,1,1,100.0%,0,1,0.0%,9,10,19,4,1,0,11,5,23,-3
Domantas Sabonis,Kings,"DEC 31, 2023",SAC @ MEM,W,32,5,11,45.5%,0,1,0.0%,3,5,60.0%,2,19,21,12,1,0,3,4,13,17
Domantas Sabonis,Kings,"DEC 29, 2023",SAC @ ATL,W,35,12,17,70.6%,0,0,0.0%,1,4,25.0%,2,8,10,7,0,0,1,2,25,-4
Domantas Sabonis,Kings,"DEC 26, 2023",SAC @ POR,L,36,14,19,73.7%,0,0,0.0%,6,7,85.7%,3,9,12,5,0,0,2,4,34,-9
Domantas Sabonis,Kings,"DEC 23, 2023",SAC vs. MIN,L,39,7,12,58.3%,0,1,0.0%,3,5,60.0%,1,9,10,10,1,0,3,3,17,-17
Domantas Sabonis,Kings,"DEC 22, 2023",SAC vs. PHX,W,35,12,15,80.0%,0,2,0.0%,4,5,80.0%,1,10,11,12,0,0,3,3,28,27
Domantas Sabonis,Kings,"DEC 20, 2023",SAC vs. BOS,L,26,6,14,42.9%,0,1,0.0%,1,4,25.0%,5,5,10,8,0,1,1,2,13,-25
Domantas Sabonis,Kings,"DEC 18, 2023",SAC vs. WAS,W,32,11,16,68.8%,1,1,100.0%,5,6,83.3%,3,10,13,12,0,1,2,1,28,25
Domantas Sabonis,Kings,"DEC 16, 2023",SAC vs. UTA,W,35,9,10,90.0%,0,1,0.0%,2,4,50.0%,2,8,10,8,2,0,6,1,20,34
Domantas Sabonis,Kings,"DEC 14, 2023",SAC vs. OKC,W,40,8,14,57.1%,1,2,50.0%,1,2,50.0%,2,14,16,7,0,0,2,2,18,-1
Domantas Sabonis,Kings,"DEC 12, 2023",SAC @ LAC,L,26,5,11,45.5%,0,2,0.0%,5,8,62.5%,5,5,10,3,2,0,2,3,15,-23
Domantas Sabonis,Kings,"DEC 11, 2023",SAC vs. BKN,W,34,6,14,42.9%,1,1,100.0%,2,4,50.0%,4,12,16,9,2,0,4,2,15,11
Domantas Sabonis,Kings,"DEC 08, 2023",SAC @ PHX,W,38,6,11,54.5%,0,0,0.0%,3,4,75.0%,4,13,17,5,0,0,4,4,15,3
Domantas Sabonis,Kings,"DEC 04, 2023",SAC vs. NOP,L,36,8,12,66.7%,0,1,0.0%,10,10,100.0%,5,8,13,10,2,1,1,2,26,5
Domantas Sabonis,Kings,"DEC 02, 2023",SAC vs. DEN,W,36,7,18,38.9%,1,3,33.3%,2,3,66.7%,2,13,15,7,1,0,2,5,17,-8
Domantas Sabonis,Kings,"NOV 29, 2023",SAC vs. LAC,L,31,3,12,25.0%,2,3,66.7%,3,4,75.0%,1,4,5,3,0,0,1,3,11,-19
Domantas Sabonis,Kings,"NOV 28, 2023",SAC vs. GSW,W,37,2,7,28.6%,0,1,0.0%,5,6,83.3%,2,6,8,10,1,0,1,3,9,-3
Domantas Sabonis,Kings,"NOV 24, 2023",SAC @ MIN,W,39,7,15,46.7%,1,1,100.0%,0,1,0.0%,5,6,11,5,2,3,2,6,15,-7
Domantas Sabonis,Kings,"NOV 22, 2023",SAC @ NOP,L,36,8,11,72.7%,0,0,0.0%,7,10,70.0%,2,7,9,6,0,1,3,3,23,12
Domantas Sabonis,Kings,"NOV 20, 2023",SAC @ NOP,L,31,4,8,50.0%,0,0,0.0%,2,3,66.7%,5,5,10,8,0,0,5,4,10,-36
Domantas Sabonis,Kings,"NOV 19, 2023",SAC @ DAL,W,35,13,15,86.7%,0,2,0.0%,6,10,60.0%,3,10,13,6,0,0,1,2,32,16
Domantas Sabonis,Kings,"NOV 17, 2023",SAC @ SAS,W,35,9,13,69.2%,2,3,66.7%,7,8,87.5%,2,12,14,7,0,1,4,5,27,6
Domantas Sabonis,Kings,"NOV 15, 2023",SAC @ LAL,W,39,13,19,68.4%,1,1,100.0%,2,2,100.0%,5,11,16,7,3,1,4,3,29,20
Domantas Sabonis,Kings,"NOV 13, 2023",SAC vs. CLE,W,35,8,10,80.0%,1,2,50.0%,6,11,54.5%,0,9,9,10,0,2,3,4,23,6
Domantas Sabonis,Kings,"NOV 10, 2023",SAC vs. OKC,W,38,7,15,46.7%,0,0,0.0%,3,6,50.0%,6,7,13,13,1,2,5,5,17,11
Domantas Sabonis,Kings,"NOV 08, 2023",SAC vs. POR,W,40,11,14,78.6%,0,0,0.0%,5,7,71.4%,7,4,11,9,1,1,6,4,27,-5
Domantas Sabonis,Kings,"NOV 06, 2023",SAC @ HOU,L,30,3,4,75.0%,0,0,0.0%,2,3,66.7%,3,5,8,5,0,0,4,4,8,-24
Domantas Sabonis,Kings,"NOV 04, 2023",SAC @ HOU,L,31,5,10,50.0%,0,2,0.0%,1,4,25.0%,3,12,15,4,1,2,5,2,11,-26
Domantas Sabonis,Kings,"NOV 01, 2023",SAC @ GSW,L,37,8,16,50.0%,0,1,0.0%,7,12,58.3%,3,8,11,8,0,0,2,2,23,-4
